PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100
-2.913487,-6.083597,-1.526013,-1.608557,0.178620,3.425213,-1.124854,-3.026598,-2.261402,0.530338,2.492371,2.231595,-5.319381,-2.713105,-1.056165,3.144000,2.907497,0.311980,-0.156742,1.632434,0.072073,-2.613630,-0.946184,2.936709,0.592055,0.649633,0.823121,-0.101047,1.868904,2.696757,-0.525661,0.732138,-1.415899,0.109715,-1.232790,-0.944570,-0.835840,-0.760390,-1.707277,-0.748632,0.035089,-0.492086,-0.102427,0.281136,-0.528221,1.639119,-0.351525,-1.426312,-2.231063,-0.092253,-2.391507,1.762144,-0.287114,-0.209775,0.219250,-0.032676,-0.013842,-1.204745,1.332070,-0.028375,0.313713,-0.067293,-0.812469,-0.012238,1.302384,-0.117858,0.002490,0.485100,1.490332,0.808451,0.749921,-0.113877,0.248103,-0.185607,-0.109625,-0.690623,0.441623,0.101879,-1.044612,-0.132951,0.195115,1.432261,-0.541730,-0.956126,-0.638870,1.270380,-0.854934,0.947835,1.005033,-0.189923,0.904841,0.007268,1.887865,0.158797,-0.267496,-0.217195,-0.296967,-0.143875,-0.352825,0.795262
-2.929887,-4.432983,2.695709,-0.739686,1.617706,7.916340,3.620607,0.226083,-3.938529,1.364569,0.890926,0.601433,-2.541895,-1.397645,0.079643,0.320210,3.765387,-0.684021,-0.890492,4.435497,0.852384,-3.060275,2.032410,1.354379,-1.924837,-0.480485,-1.163770,-1.931613,0.112135,-0.187360,-2.521721,0.175470,-1.363398,2.749719,-0.540799,1.344006,0.274945,0.575015,0.611530,-0.341294,-1.889185,-1.795138,-2.112500,-1.128561,1.752762,-0.039374,-0.108760,0.372330,0.814773,0.182129,1.315558,1.958082,1.047191,1.444507,0.425565,-1.097230,0.442747,1.160814,1.465523,-1.699163,-1.385824,0.014684,-0.053622,-1.116020,-1.017209,-0.965824,-2.321015,-1.066913,-1.147619,-0.678672,-0.461647,0.108533,-0.730101,1.297764,-0.760000,-0.009814,-0.708632,-0.451019,0.432260,0.160486,-0.793612,-1.286402,0.001188,0.911487,1.384528,1.401500,-1.749340,0.775437,0.638578,-0.523280,-0.613660,0.670770,0.505913,0.112937,-0.034162,-0.885959,1.343697,-0.740936,1.416251,-0.025652
-3.851473,-0.833918,-4.735324,2.466165,5.910666,5.697484,-1.053702,4.249302,-1.657740,-0.826458,1.151036,0.770544,-2.091800,-3.263981,0.024308,2.725392,4.822504,1.167862,1.668392,2.531368,1.028294,-0.776481,-0.630959,0.601700,0.122943,2.878244,1.097082,-0.909236,0.653979,0.556723,-1.457221,1.030069,-2.210493,0.370393,0.299357,0.053417,-0.762312,0.985124,-1.294437,-1.086473,-0.410875,-0.330738,-0.228758,0.356102,0.199669,-0.729828,-0.927863,1.313534,-0.299646,-1.862266,0.256143,0.079137,0.130300,0.479000,1.535290,0.515251,-0.174047,-0.593670,0.233442,-1.625271,-1.489083,-0.232882,-0.554997,0.131303,-0.074755,-0.834524,0.767767,0.544267,0.021670,0.115163,1.169751,0.470568,-0.396225,0.788035,-1.255805,-0.247150,-0.282325,0.566678,-0.675134,0.077702,-0.320075,0.841334,-0.501993,-0.359611,-0.374501,0.787739,-0.367695,0.447447,-0.434930,-0.507648,0.036714,0.204725,0.476306,0.734161,0.775385,-0.150785,-0.306001,0.749611,0.664386,0.144808
-2.080613,-6.889041,-2.151540,0.042659,4.562461,5.586525,3.465993,-2.137725,0.379213,-1.292469,0.530924,-0.638228,-1.109871,-3.456617,-1.695350,3.406242,1.482670,3.453216,0.751492,1.502670,0.323284,-0.694073,1.699864,0.950456,1.634476,-0.444552,1.296913,0.876999,-0.177871,1.929042,0.042902,0.912502,0.181750,-1.162789,1.418091,-0.518459,-0.108139,-0.590915,-1.958846,0.784973,-0.873162,0.908033,0.139331,-0.102563,0.102784,-0.721512,-0.826740,1.253906,0.422073,0.885806,0.746774,0.977665,0.153777,-0.021290,0.401671,1.200004,0.763708,0.745809,0.827234,0.164629,-0.746934,-0.918738,-0.025329,-0.517291,0.934508,0.360558,1.031541,1.198734,-0.142128,1.892292,-0.110217,-1.571676,0.243390,0.097153,0.155869,0.324038,-0.861087,0.003909,-0.635644,-0.421925,-0.356602,0.043430,-0.928010,1.103025,0.845921,0.355020,0.477420,-0.092170,-1.082408,-1.055784,0.422147,-0.518301,-0.043924,1.084865,0.103912,0.391191,0.944081,-0.933013,0.419709,-0.176290
0.882716,-1.411116,-0.909346,2.298281,-1.524707,-2.136376,2.224663,-0.436309,2.255560,-2.872650,-1.373569,-2.690328,-5.355740,3.618581,1.465285,7.773804,5.335783,0.067636,-1.183108,0.944142,-1.499925,-4.115594,-0.578615,3.411685,0.372732,0.977347,0.322140,-0.819471,3.098038,-0.144301,-0.028515,-1.544377,-0.149265,-0.320734,1.899253,1.025274,1.143426,-1.170984,-1.204891,-0.320282,0.211221,-0.459552,0.649561,-0.810315,-1.663692,0.168265,-0.517556,0.764006,-1.064318,0.766482,0.343611,0.979958,-0.057637,-0.115825,0.601253,-1.129012,-0.573624,1.360975,0.269472,0.168992,-0.917934,-1.200375,-1.270537,0.813000,-1.139187,0.194521,0.187351,0.590866,-0.386105,0.973962,-0.139798,0.778585,-0.206543,1.503991,-1.117030,-0.562607,0.290779,-0.440620,-0.348422,-0.274463,-0.943847,0.706311,-0.178844,-0.252222,-0.405311,0.026882,-0.302351,0.816121,-0.193954,-0.367362,-0.736374,0.043490,1.122486,0.575889,0.811942,0.310544,0.017829,-0.534152,-0.239373,-0.157258
-2.933961,-7.033190,-2.047554,-0.018433,4.919827,4.454975,2.072479,-3.056460,0.058466,0.949433,1.484885,0.455940,-0.707498,-0.934723,-0.940019,1.450421,1.080228,2.952151,0.284856,3.908294,1.505049,-3.418305,1.126916,1.660744,2.397425,-0.281571,2.161147,-0.136523,1.356992,2.655126,1.080012,-0.190997,-1.431495,-1.060940,1.879764,-2.617116,0.574115,-0.032783,-3.094327,-0.272934,-0.213953,0.323617,0.452307,-0.891676,0.153370,0.807281,0.289864,1.174072,-0.748674,-0.708998,-0.731876,-0.010175,0.409051,0.939692,0.990371,-0.524499,0.270207,-0.034992,1.817772,-0.432028,-1.058545,-0.318573,-0.904797,0.390330,0.272493,-0.442015,0.419615,0.533903,-0.890382,0.647477,-0.566404,0.388832,0.213187,0.150957,-0.094688,0.636687,0.304227,-0.498422,-0.493978,1.163474,-1.307601,0.406982,-0.616793,-0.339344,-0.305863,-0.278788,0.052701,0.205408,-0.511626,0.752995,-0.331670,0.674718,0.597700,0.410962,-0.761919,-0.352160,0.085478,-0.382876,0.037818,0.492483
5.006864,-6.618367,-4.134380,6.836406,2.321552,1.674143,5.787579,-0.293626,-0.698651,-1.880706,4.036911,0.968493,-6.443833,-4.517264,0.577475,2.150024,2.766266,-0.916781,2.343456,0.815297,1.253900,-2.405071,-0.660594,2.242094,-1.839539,0.323014,-1.086950,-0.951963,-0.626293,1.027826,-0.977770,1.239455,-1.053237,-1.295048,-0.244218,-1.039103,0.494468,0.893711,-0.273685,-1.214806,0.516187,-0.992235,0.583281,0.335903,-0.755716,-1.431453,0.075557,1.043754,0.407700,-0.023776,1.047092,-0.039303,1.393310,0.551119,0.894846,-0.885669,0.225851,0.754776,0.379629,-0.936339,-0.676773,0.354016,0.427923,0.688965,-0.604712,-0.228453,0.244654,-0.079722,0.015937,-0.433634,0.310804,0.443306,-0.518662,0.981867,-0.984930,0.216738,-0.354300,0.196215,-0.008083,0.025250,-1.621592,1.048603,-0.575661,0.053549,0.865273,0.979532,0.158529,0.444490,0.316413,0.085132,0.903131,0.276226,1.017393,0.528857,0.638160,-0.699977,-0.559888,1.338179,0.289843,0.099118
-3.929698,-6.235833,0.945478,1.880803,4.165559,7.910534,5.567426,0.703442,-2.615158,-0.820958,2.048370,0.414623,-6.181556,-2.792207,1.225268,2.272981,1.961115,2.361630,0.105841,1.549604,1.705103,-0.567290,0.617259,3.293642,0.897864,1.669059,-1.915885,0.342360,-0.683908,0.429402,-0.727230,0.902352,-2.047132,-0.323916,0.235004,0.201675,0.728185,0.675135,-0.843362,0.976220,-0.173396,-0.442760,-1.463323,0.933843,0.899790,0.849770,-0.873822,-0.600602,0.279905,0.798018,0.217880,-0.575154,0.472185,-1.640561,-0.277190,-1.187545,0.113123,2.303476,0.072582,-0.489227,1.146280,1.098548,-1.060743,-0.428874,1.045611,0.508567,1.166035,-0.127586,-0.429050,0.805924,-0.451045,0.434643,-0.169649,0.165592,0.563287,-0.470671,0.247671,-0.256514,-1.239997,0.515104,-0.602405,-0.158881,-0.615251,0.227707,-0.019155,0.598450,0.502278,1.093458,-0.285156,0.102774,0.225685,0.080962,0.797821,0.065582,1.132911,0.448943,-0.322352,0.361299,-0.916554,0.393332
-2.709462,-2.388025,-5.478446,4.173489,5.544001,3.245196,0.212054,4.471184,0.853281,-1.440786,1.943640,1.252874,-5.397000,-3.612779,0.182918,2.671714,3.755955,0.043012,-1.086265,1.511812,1.395054,-1.076607,0.987351,2.105636,-0.091615,1.086238,1.706366,-0.856540,1.861208,0.074364,-1.063092,0.486953,-1.449740,0.384831,-0.688830,0.002255,-0.271757,0.547674,-0.966723,-0.722533,-0.459936,-0.032445,0.349975,-0.702710,-0.237175,0.440109,0.268600,-0.252356,-0.266149,0.335248,0.546773,0.301516,0.087352,-0.761085,0.083375,-0.612408,0.367372,-0.209921,0.554497,-1.101163,1.019735,0.437515,-0.733545,-0.930431,0.320956,0.012804,-0.151469,-0.840129,0.387489,0.078531,-0.411139,-0.319520,-0.091477,-0.110140,0.080880,-0.913759,-0.231788,0.039252,-0.739036,0.002009,-0.768715,0.660927,-0.733902,0.739062,-0.284187,1.028868,-0.064280,-0.116183,0.522457,0.849401,0.115662,-0.186145,-0.291648,0.229319,0.485435,-0.957281,0.791549,-1.458580,-1.281370,-0.785174
-3.663574,9.565217,-7.053525,6.768548,4.181032,4.179365,3.942184,0.427109,-0.009722,-3.581373,1.906470,1.210106,-6.536203,-3.727824,-0.527235,2.826501,2.448770,1.075825,-0.227568,1.369301,1.087679,-2.423242,0.268031,1.086367,0.539630,-0.227029,0.495993,-1.239513,1.051182,1.379869,-0.937430,2.702278,-2.172498,0.076109,-2.089658,-1.036372,-1.589400,-1.162058,0.070122,1.233643,0.076916,-0.660207,1.771001,-1.405218,-0.356998,0.814286,0.751738,-0.337775,-0.427979,0.408903,-0.244732,0.746241,-0.181133,-0.171030,0.077133,0.018964,-0.608615,1.042732,1.046058,-0.625569,1.192208,-0.316614,-0.158040,-0.436322,-0.498765,0.102909,-0.672049,-1.069854,-0.470082,0.362268,-0.542715,-0.109934,-0.235893,0.154494,0.929382,0.018204,-0.383886,-0.096940,-0.017368,-0.924801,-0.318428,0.753751,-0.758194,0.837257,-0.782053,0.626075,-0.100079,0.056812,0.007367,0.398885,0.812150,0.017907,0.438392,-0.392973,-0.611830,0.532673,-0.085535,-0.920435,0.457660,0.221635
-1.410665,-4.509310,-3.396408,1.485601,2.025913,1.072667,-1.187385,-0.734572,0.276290,-0.641599,1.707160,1.125232,-4.788220,-2.479732,-0.674768,2.513509,2.170317,-1.133066,-1.564435,0.334063,0.164944,-2.375660,-0.386276,2.738300,0.650619,2.446356,2.820901,0.082963,1.591257,0.780512,-0.628673,1.175262,-1.520472,0.022607,-0.919495,-0.487416,-1.199348,-1.743983,0.370179,-0.719531,-0.028444,-0.504679,0.868292,-0.499906,-0.105048,1.999667,0.179008,-0.355596,-1.557364,-0.137242,-0.818044,0.746621,0.106998,1.113904,0.588068,0.579217,0.610352,-0.966852,3.099306,-0.011197,0.458084,-0.069362,-1.454933,-0.490126,1.465173,-0.341884,0.900665,-0.346060,0.280600,-0.809002,0.676768,-0.789139,-0.165525,-0.976996,1.231328,0.099645,-1.087543,0.346876,-0.935422,-0.719971,0.341286,0.565499,0.165677,0.561631,0.573493,0.878209,-0.479879,0.100725,0.343444,-1.825193,2.047044,0.554903,0.867662,-0.254403,-0.753752,0.039624,0.729760,0.300287,-0.008384,0.033173
-2.402112,-8.368120,-1.928589,0.276142,4.246840,5.518723,4.452514,-3.959765,-0.629859,-0.688954,-0.069358,-0.083407,0.593086,-1.500830,-1.793493,2.707441,1.060368,2.307505,0.353614,3.745522,2.501617,-2.860337,-0.219513,0.843210,1.859881,1.438307,3.198104,-0.625025,0.975761,2.930364,2.085880,0.174101,-0.247331,-1.355995,-0.069802,-2.943413,-1.101988,0.733010,-2.273858,-1.842488,-0.331679,-0.924060,-0.122934,-1.950958,0.285843,-0.102892,0.881674,-1.829169,-1.476449,-0.565724,-1.383371,1.279621,-0.072929,0.138638,0.242861,-1.683700,-1.783492,0.063250,0.026061,-0.528925,0.078336,-1.304816,0.348211,0.451157,-1.203754,-1.775414,-0.589473,-0.701119,0.808749,0.108894,-0.539041,0.992671,-0.139302,-0.033052,0.026957,0.918872,0.582422,0.183820,0.159268,0.284387,-2.136532,0.240705,0.612410,-0.038982,-0.600085,-0.539711,-1.239312,-0.016588,-0.294683,1.214405,2.501098,-0.118873,1.682957,0.838696,-0.339210,-1.097419,2.102768,-2.058306,-0.180068,0.701399
7.540943,-5.075763,-4.084143,7.998040,1.796225,-0.802535,4.974052,0.408839,-0.791752,-1.270763,3.859227,2.169652,-6.009873,-3.512695,0.389793,1.227619,0.768203,-1.040521,1.088781,0.932687,0.998854,-1.681083,-0.851667,2.421382,-1.232001,-0.985602,0.343300,-0.536386,0.392258,0.050948,-0.576605,0.186343,-0.724245,-1.207469,-0.683701,-1.114118,-0.394743,0.041423,0.356198,-2.458490,0.092424,-0.199701,-0.050988,0.686282,-1.114961,-0.633309,0.255916,-0.308361,1.201238,0.962225,0.834601,0.598666,0.812649,-1.003703,1.779979,-0.549219,-0.706660,0.828954,0.356812,1.300615,-0.032610,-0.791021,-0.836077,-0.437774,0.485726,-2.135237,0.120654,0.711692,-0.722804,-0.595663,-0.467620,-0.634489,0.613105,-1.440130,-0.881946,0.875353,-0.448806,0.640605,-0.425537,1.325234,-0.293533,1.174809,-0.787288,0.228881,-0.693500,0.376665,-1.125652,0.284840,1.478104,0.264796,-0.481634,-0.381868,0.980776,0.753317,1.537923,0.070343,-0.117653,-0.202479,-0.718759,-0.295901
-1.723074,-4.585789,-0.281025,-0.988321,1.597986,3.680299,1.393821,-1.344229,-0.527808,0.777915,0.934852,0.525392,-0.919691,-1.149487,0.162908,1.219846,2.874102,-0.579312,-0.330738,2.177939,-0.488391,-0.467292,-0.281387,1.343377,0.932798,-1.303214,1.034352,-0.015002,3.604197,-1.776382,-1.201651,-0.338206,0.112657,1.543125,-1.318492,0.946349,0.588641,0.709496,0.843183,-1.261931,1.741839,-0.881708,-1.010023,-1.429884,-0.499037,-0.216194,-0.485319,-1.164424,-0.133772,0.383012,1.801061,0.201628,0.288351,-0.088273,0.850991,-0.589718,-0.689874,1.533230,-0.104575,-0.881862,0.399371,0.372748,0.170529,-1.088048,-0.776088,0.380132,0.012160,-0.173870,-0.559252,0.212952,0.948642,0.192030,-0.363014,-0.492128,0.100828,-0.653993,1.183067,1.118455,-0.125651,-0.171195,-1.388423,1.690368,0.364296,-0.138879,1.104422,-0.151509,-0.065021,-0.780196,-0.526263,-1.694826,0.527974,-1.254586,0.650679,0.047388,-0.298538,0.653904,0.436958,-1.374564,-1.483335,0.076603
0.733329,-8.402966,-4.334428,4.125458,4.452688,2.162738,4.670592,-2.407231,1.524237,-0.744861,2.401774,1.144067,-4.739798,-1.682548,-0.336708,2.202520,1.035295,1.096929,2.503479,0.055521,2.394799,-2.341259,-1.826539,3.152997,-1.627720,-0.289913,-1.415097,-0.088540,0.792166,1.135446,-1.340111,1.366518,0.858137,-1.509588,-0.443184,-0.767358,1.812522,-0.754774,-0.915534,-2.071469,-1.223897,0.548655,1.820894,-1.082671,-0.144723,-2.044310,-0.396874,0.756908,0.297684,-0.669967,0.175225,0.799233,-1.160521,0.117753,1.507632,-0.343337,-0.492287,1.420687,-0.321460,-1.300646,-0.009938,-0.318558,0.340778,-0.195011,0.187817,0.555957,0.456739,0.353516,-0.200495,0.792630,1.049813,0.556395,-0.415454,0.361633,-1.395600,0.229585,-0.220710,0.746550,-0.966989,-0.139826,0.300196,-0.478213,0.020691,-0.466022,-0.213027,0.593459,0.386262,0.215761,-0.295813,0.365058,0.401991,-0.836312,2.152976,-0.452452,-0.788463,-0.034603,1.848824,-1.092621,-0.360326,0.413174
-1.847479,-7.488041,-3.129245,1.334268,4.234454,3.403445,2.882229,-2.577055,-0.215173,-1.585611,0.818007,0.094909,-0.355786,-1.264616,-1.330127,2.270795,-0.506672,2.888675,1.798189,1.859982,2.254630,-2.438907,-2.360029,2.016624,0.562402,3.921803,3.821908,-0.301448,2.094593,-1.744979,-0.275611,1.423486,-1.776870,-2.704154,-1.607989,0.277312,-1.742023,1.028020,0.515335,-2.653208,-1.328651,-0.386696,1.316063,-2.916617,1.148367,1.763620,-0.289163,0.536662,-1.902516,-1.439450,-1.107078,0.669204,1.596657,0.198931,0.118533,-1.215320,-1.363436,-1.839828,0.986737,-1.019314,2.599508,1.031449,-1.062042,-0.351310,-1.703436,-1.761331,0.112058,1.687064,0.732987,0.420457,0.782198,-0.619519,-2.105915,0.154516,0.623590,0.273298,-0.987161,-0.559539,-1.040501,-1.448030,-2.242048,0.146124,0.644649,0.991693,0.747339,1.057273,0.398579,1.189574,-1.182980,0.249206,-0.899676,0.901442,0.220587,-0.742237,0.742268,1.243346,-0.299135,-1.140718,-0.501118,-0.899578
-0.987015,-7.469481,-2.727544,1.680401,4.672032,3.291933,3.599123,-2.029388,0.979347,-3.003966,1.190146,-0.712247,-2.249232,-4.329187,-1.703679,3.565849,1.736184,1.058977,0.413087,0.863179,2.521742,-1.544073,-0.375792,1.001330,0.517971,1.125793,0.097812,-1.193071,0.046153,-0.161057,-2.313096,1.247659,-1.756234,-0.440410,-0.253564,-0.007332,-1.273212,-0.368296,-0.080203,-0.036724,-0.631242,0.226429,0.881016,-0.955032,-0.467918,-0.160903,-0.629229,0.626416,0.292260,0.442987,1.133631,1.280239,1.441799,0.415226,-0.000572,-0.845892,-1.419077,-1.405679,0.091799,-1.969663,0.111942,-2.153548,0.295086,-0.922170,-0.184148,-1.112637,1.381840,-0.006343,0.568289,-0.343385,-0.200508,-0.799097,0.691726,-0.109055,-0.078050,-0.121787,-1.087161,-2.215880,0.883158,1.998078,-1.495103,-1.083744,0.326961,0.921728,-0.297658,1.481009,-0.285451,0.952105,0.341068,0.696923,-0.321064,0.433300,0.952129,0.507829,0.551903,-0.416469,-0.669238,-0.459907,-0.529828,-0.241578
14.665136,-1.330730,-2.322913,10.150065,-1.815960,1.124113,4.670683,-0.326451,-3.202055,2.053169,0.475492,0.270965,-3.689837,-2.360742,-0.751985,2.735126,2.835104,0.551178,0.687133,2.500695,1.105535,-1.479232,1.098968,1.893946,1.923048,0.921403,1.757285,0.516124,1.473050,0.078761,-0.290920,1.081064,-0.430614,0.123786,-1.016131,-0.525693,-1.378347,-1.575821,0.194683,-0.927199,-0.332621,0.651101,0.664738,-1.529701,1.214244,0.328982,-0.702548,0.072921,-1.084243,0.851609,-0.186979,1.199654,-2.081368,0.082457,-0.510006,0.701625,-0.818197,0.348028,1.419850,-2.407105,1.148209,0.199736,0.638630,0.267348,0.182397,-0.652771,0.427314,-0.818863,0.687204,1.314454,0.561662,1.729489,-1.336383,0.302442,-0.009829,0.200655,0.053656,-0.587002,-0.120127,-0.260445,-0.801767,1.245733,0.413014,0.063340,2.005698,1.270427,-0.268080,0.685546,-1.622925,0.360207,-0.153118,-0.944692,0.300604,0.117585,0.350532,-0.752105,-0.228435,-0.398313,-1.364090,0.288617
16.480366,-2.332931,-1.553107,8.429066,-0.578809,4.834678,2.539611,-0.814624,-3.556310,4.233625,-0.013709,0.340288,-3.632718,-4.727466,-1.726595,2.555397,5.331457,0.959336,0.402630,3.403717,1.780833,-1.939512,1.987057,0.435090,2.303818,1.502839,-1.172335,2.024188,0.400410,0.117182,-0.203149,0.655330,1.341142,-0.214540,-1.358098,-0.139936,1.054781,0.134023,-1.145931,-1.728193,-1.132600,-1.774845,-0.881748,-0.025730,1.013120,-1.312837,-0.850643,-0.043617,0.722416,-0.778287,-0.089113,0.999248,-0.233892,-0.458431,1.897581,0.095247,-0.676989,-0.159519,0.251140,-0.277295,-0.370350,-0.274735,-0.689196,-1.323781,1.578041,-3.050041,0.020254,0.052103,1.111054,0.434545,0.382399,-0.108418,0.327202,-1.711187,0.031495,-0.498570,-0.808044,-0.367912,0.118339,0.926392,-1.553954,-0.449459,-0.727609,0.391728,-1.569823,0.913686,-0.060215,-0.477772,1.242813,0.066768,-0.674378,-0.367667,0.346909,0.312259,-1.024850,1.295824,1.246130,-0.797646,-0.294497,-0.128047
-1.889027,-5.343930,-2.514081,0.276620,1.586793,3.056525,-1.705403,-0.954404,-0.709880,0.187374,2.348519,1.826125,-5.043804,-4.135610,-0.512732,2.168025,3.190565,-0.392157,-1.027639,1.684477,-1.017070,-1.727628,0.949060,1.781662,2.053174,0.205773,1.091301,0.164105,1.167399,-0.821813,-1.756726,0.394504,-2.691632,-0.103883,-0.626802,0.978258,-0.350608,1.397903,0.115136,0.460321,-0.265254,-0.749685,-1.440833,0.822050,1.875661,0.866436,1.970389,-0.496035,-0.388853,-0.139887,-0.374732,1.045797,0.313290,-0.242059,1.534855,-0.208458,0.361977,1.378909,-0.351463,-0.586208,1.183335,1.615541,-1.661930,-0.001830,1.507418,-0.007404,1.005399,1.178244,0.902341,1.828369,-0.017517,-1.425125,-0.204962,0.110225,-1.604080,1.286841,-0.061833,-0.271198,0.904466,-0.494325,0.280897,1.540515,0.151050,-0.227968,0.174338,0.984910,0.399167,-0.302750,0.288133,0.313541,1.829039,0.286160,1.340928,-0.118379,0.685427,0.142993,1.132427,-1.662275,-0.836911,-0.296324
2.315898,-1.918570,-2.098251,5.802781,-1.663107,-0.718543,5.172851,1.675875,3.211154,-7.416601,-2.523493,-3.552624,-7.224546,0.008135,-0.498875,9.017353,5.336417,-0.646919,-2.597823,0.681006,-0.885205,-6.123180,0.729367,1.562912,1.282726,2.469064,0.477862,1.151056,4.197311,-2.344306,-0.354373,-0.626095,0.535048,0.178139,1.968076,-1.336969,-0.064029,0.617939,0.047741,1.046837,-1.000372,-1.718524,0.676497,-0.124260,-0.183861,0.246895,-1.231557,-1.197495,1.315864,-1.168351,-0.116769,0.382734,0.031186,0.391543,-0.573876,-0.151079,-0.132110,0.269364,0.252733,-0.828735,-0.029487,0.604612,-1.991219,-0.276506,-0.697542,-0.266064,0.731193,0.575643,0.170868,0.748052,-0.600356,0.135167,0.023662,1.288513,-1.041648,0.693039,0.098191,0.843335,-1.001636,0.356261,-0.931067,1.122593,0.322338,0.550268,0.316939,0.910866,-0.117523,0.151264,-0.444710,0.102214,0.180610,-0.096095,1.060460,0.211969,1.243216,0.141511,-0.072961,-0.841781,-0.466217,-0.252510
3.309530,-1.970797,-3.238028,6.595510,-0.932494,-2.558483,2.877737,0.816956,3.017658,-5.093110,-2.661768,-3.057886,-7.042382,2.128235,0.286238,8.828475,4.780265,-0.198045,-1.614217,0.490477,-2.191885,-6.495525,0.068044,2.915946,0.702797,1.973739,1.697095,2.718846,3.476758,-1.478611,-0.691261,-0.161663,1.402568,0.316883,2.476418,0.844612,1.197299,-0.811375,0.130992,1.015939,-0.308731,-0.965520,-0.121905,-1.145817,0.594731,0.247933,-1.329606,0.325048,-0.246286,-0.216815,-1.230265,-0.047560,-0.566310,-0.399585,0.249888,-0.228718,0.430637,0.733882,0.384334,-1.198583,-0.716322,0.773498,-0.487734,-0.105188,0.696010,-0.570389,0.433409,1.081338,-0.416617,0.434926,-0.573645,0.066454,0.239109,0.191724,-0.521787,0.551870,0.230445,0.547694,-0.497244,0.127408,-0.247815,1.761790,0.020419,0.437675,0.033090,0.672345,-0.462854,-0.309686,0.430089,0.079618,0.680381,-0.209605,0.391616,-0.445144,1.266077,-0.776181,0.947486,-0.063600,-0.051744,-0.085401
-3.140608,-5.730832,-0.863122,-0.633283,0.237912,5.922810,1.744642,-2.108674,-2.536669,-3.490349,1.907016,1.333189,-3.445374,-5.050632,-2.098368,3.782625,2.614975,1.741457,-0.005810,2.789006,-0.909212,-1.362432,1.468214,1.648665,1.304843,0.157808,0.817473,-1.181577,2.254812,-0.845081,-2.346544,0.885508,-2.423440,-0.159247,-0.327305,0.340982,-0.409098,2.671664,-1.391560,-0.453186,-0.857760,0.345107,-0.122963,0.495421,0.334868,0.973080,-0.457632,-0.253116,-0.821694,-0.047846,-0.012007,1.965148,-0.588204,-0.252617,0.513765,1.957833,0.178496,1.265365,1.986930,0.396176,1.610390,-0.703695,-1.612843,-0.766883,0.724340,-0.318550,-0.776391,0.254181,-0.023027,1.086694,0.328413,0.248731,0.520399,-0.690029,-0.698049,-0.553339,1.392033,0.927103,0.398933,-1.114572,-0.258818,0.837541,-0.192095,1.027439,0.110211,1.062066,1.449798,0.751804,0.455184,-0.197881,-1.119676,-1.409581,1.053270,0.805584,1.124471,-0.834453,-0.210568,-0.662187,-0.842030,-1.537035
-3.352214,4.917525,-3.067255,1.932296,2.328697,3.908213,-1.096845,2.969747,-2.822737,-1.371148,0.611149,-0.319378,-0.022289,-0.545760,-2.263134,0.564268,0.789034,-0.954352,2.959777,-0.946797,2.190660,-2.588867,1.775110,4.728472,1.764375,1.483164,0.512357,0.663439,0.776304,2.958217,-2.941564,0.602406,-1.512229,0.494038,-0.821089,-0.841033,0.449549,0.287587,-0.107820,-0.457859,0.225744,1.197584,0.704895,-0.079956,0.073077,0.829938,-2.034814,-0.116629,1.544602,-0.308944,-0.985441,0.478056,0.610335,-0.158896,1.806180,1.153997,-1.323204,0.739240,1.298108,-1.667701,-0.890343,-1.129388,-1.426247,-0.442531,1.152789,0.698872,1.517108,-1.331368,0.403762,1.567393,0.005876,0.370251,0.153319,-0.600645,-1.065191,-1.183769,0.276466,0.318795,-0.745642,-0.371124,-1.175675,0.723932,-1.210637,0.193348,-0.491410,1.455806,-0.828902,0.088231,-0.752691,-0.341253,0.298770,-0.229242,1.163449,0.306617,1.664143,-1.598602,-0.325522,-0.488845,-0.368114,-0.269212
